docTokenBegin,text,ner,nerConfidences
10344,his,PERSON,
10352,Mr. James Wilder,PERSON,
10375,his,PERSON,
10380,his,PERSON,
10390,his,PERSON,
10403,Duke,ORGANIZATION,{'ORGANIZATION': 0.59206231567766}
10409,He,PERSON,
10426,Huxtable,PERSON,{'PERSON': 0.99972061068992}
10445,Mr. Wilder,PERSON,
10451,he,PERSON,
10454,his,PERSON,
10464,his,PERSON,
10471,he,PERSON,
10474,his,PERSON,
10482,him,PERSON,
10486,Holmes,PERSON,{'PERSON': 0.9580994542186}
10502,him,PERSON,
10508,Mr. Holmes,PERSON,
10514,him,PERSON,
10532,His,PERSON,
10540,his,PERSON,
10546,he,PERSON,
10557,he,PERSON,
10564,He,PERSON,
10575,his,PERSON,
10578,his,PERSON,
10591,Mr. Holmes,PERSON,
10596,he,PERSON,
10612,his,PERSON,
10631,Mr. Wilder,PERSON,
10649,Holmes,LOCATION,{'LOCATION': 0.3941410374059}
10670,Mr. Holmes,PERSON,
10711,Watson,PERSON,{'PERSON': 0.99938282326194}
10720,Huxtable,PERSON,{'PERSON': 0.99983032054405}
10703,he,PERSON,
10747,Mr. Holmes,PERSON,
10797,him,PERSON,
10824,him,PERSON,
10834,him,PERSON,
10836,his,PERSON,
10861,Mr. Sherlock Holmes,PERSON,
10880,his,PERSON,
10898,his,PERSON,
10920,he,PERSON,
10957,Counties Bank,ORGANIZATION,{'ORGANIZATION': 0.98731883824319}
10960,Oxford Street,LOCATION,{'LOCATION': 0.97814774775147}
10970,Grace,PERSON,{'PERSON': 0.58153134697557}
10969,His,PERSON,
10977,his,PERSON,
10993,Mr. Holmes,PERSON,
11062,him,PERSON,
11066,Duke,ORGANIZATION,{'ORGANIZATION': 0.48584132298927}
11077,his,PERSON,
11085,he,PERSON,
11088,he,PERSON,
11097,last night,TIME,{'TIME': 0.94358407680759}
11092,He,PERSON,
11116,Duke,PERSON,{'PERSON': 0.44326471727578}
11120,his,PERSON,
11131,Sherlock Holmes,PERSON,{'PERSON': 0.99836185885655}
11140,He,PERSON,
11159,he,PERSON,
11182,Duke,ORGANIZATION,{'ORGANIZATION': 0.49349960141638}
11186,he,PERSON,
11192,his,PERSON,
11215,he,PERSON,
11220,his,PERSON,
11223,his,PERSON,
11231,he,PERSON,
11242,he,PERSON,
11249,his,PERSON,
11257,last night,TIME,{'TIME': 0.70414071610845}
11281,Duke,PERSON,{'PERSON': 0.84877758650779}
11286,his,PERSON,
11291,his,PERSON,
11306,Mr. Holmes,PERSON,
11356,Mr. Holmes,PERSON,
11375,Mr. Holmes,PERSON,
11417,Holmes,PERSON,{'PERSON': 0.99491848750721}
11421,his,PERSON,
11455,James,PERSON,{'PERSON': 0.99523489760881}
11465,him,PERSON,
11479,he,PERSON,
